1.669303232820495396e+03,1.575729833339353490e+03,2.216572679091521422e+03,5.363958893677207573e-01,0.000000000000000000e+00,3.103349614011282824e+02,0.000000000000000000e+00,1.527276907841365528e+03,9.661055062360859438e+02
4.592663551934221005e+02,1.914515551825346620e+02,1.863416698339508002e+03,7.418459433877941378e-02,8.974388314259288180e+00,3.110019983357348110e+02,1.672569214987278841e+00,1.119182300021006995e+02,4.204422476787603387e+02
2.665925696596692092e+02,1.914515551825346620e+02,1.863416698339508002e+03,7.418459433877941378e-02,8.974388314259289956e+00,3.110019983357348110e+02,8.459121864291668791e-01,1.189361776518455684e+02,3.819082534372201962e+02
3.759975444077360294e+02,1.914515551825346620e+02,1.863416698339508002e+03,0.000000000000000000e+00,1.023019597279093862e+00,3.110019983357348110e+02,4.763347890834078946e+00,1.117303281837970985e+02,4.204422476787603387e+02
3.383081994249374702e+02,2.975983168433797346e+02,1.939381115361163666e+03,5.527021256602680666e+01,2.725229950893114150e+00,3.213671452170311227e+02,1.009819336233705567e+00,1.222988935436019915e+02,3.524709296736581905e+02
7.351291739196473145e+02,3.592601884291580632e+02,2.563399248126158909e+03,3.092421733352171409e-01,5.890545357685503802e-01,3.201697019583623387e+02,6.117410191327212754e-01,1.222988935436019915e+02,3.524709296736581905e+02
1.299469352580064879e+03,5.914638174928425087e+02,2.360167360622485830e+03,3.698003273419465074e-03,5.715461138192027057e+00,3.214119483864652125e+02,4.193918883343595638e+00,0.000000000000000000e+00,2.628736381223808962e+02
1.326088617571420400e+03,7.234722898975760472e+02,2.360167360622485830e+03,3.698003273419465074e-03,7.042514534140108529e-01,3.212144688237384003e+02,4.094079521432196778e+00,0.000000000000000000e+00,3.171997121742526815e+02
3.583532864137353044e+02,2.914337604076221169e+02,1.918442551931798789e+03,6.927835850770981097e+01,1.783876199103748394e+00,3.096422338529755507e+02,3.004691740401841948e-01,3.125764006341565846e+02,1.052555280946460243e+03
3.647472497088074306e+02,1.722459654841576935e+02,2.712271468861721587e+03,5.496774947326819927e+00,3.268674931284188290e+00,4.103303667671182779e+02,1.939045062073034564e-01,1.409647791567662580e+03,3.207725275158080080e+02
1.669303232820495396e+03,1.302592895077310914e+03,2.216572679091521422e+03,1.530222981951128618e-03,2.407105728713788473e+00,3.103349614011282824e+02,4.156814770221403776e+00,1.406227669400128434e+03,9.661055062360859438e+02
3.641037768016390714e+02,1.434018317674964749e+02,2.067711601674106532e+03,1.614775090138618197e+01,6.278809769078563363e+00,3.074207469220809230e+02,2.684288961078593871e+01,1.071200930755878460e+02,8.658348079624380489e+02
1.104603381542773377e+03,1.043293742501228280e+03,2.350395412103164290e+03,9.129488973070087887e-02,2.940092447945882981e+00,3.820654998510046880e+02,3.192038711075168012e-01,1.295501539836617724e+02,3.501505276810312921e+02
1.036993141164377903e+03,3.793257300035253934e+02,2.360260917962702933e+03,3.594640052400044916e-01,2.680420060407524563e+00,3.213732605955327131e+02,3.635074638351087906e-02,1.309984355607480921e+01,3.523277102114070090e+02
1.674052054948891282e+03,7.440324588163207409e+02,2.223378678083237446e+03,1.095920049302749000e+01,8.506881514731486904e-01,3.099300176029664158e+02,0.000000000000000000e+00,3.697490305931144690e+02,1.065013187605956091e+03
8.242872718850994715e+02,5.113922790429505767e+02,2.547140232092276165e+03,4.145637127766266694e+00,1.324181626928389477e+00,3.144090440608532617e+02,4.183033200694054266e+00,2.330652128509529462e+02,4.209264464395492382e+02
2.828304528539073885e+02,1.253122570050140752e+02,1.742243765452758680e+03,1.041061926551105721e+01,3.746867217617527501e+01,3.094437286106114016e+02,2.817503275029013565e+01,3.651244548423082392e+02,4.243847337210985984e+02
1.661095429634163793e+03,1.372340750710067368e+03,2.198769637702236196e+03,4.756676229204500395e+00,4.294071740904396250e+00,3.433308240167054350e+02,4.527725766067458024e-01,1.445475517651965902e+03,1.046921912761736849e+03
6.375475663245667874e+02,3.822632866216820275e+02,2.608195121912849118e+03,1.592443689775900850e+01,3.273449817876781243e+00,3.839708544481470653e+02,1.577573954596403205e-01,3.298729670243988039e+02,2.981730941293153592e+02
1.035441254153520504e+03,5.269382340615585463e+02,2.360260917962702933e+03,0.000000000000000000e+00,2.725229950893114150e+00,3.214448523350925484e+02,1.145372071095734690e+00,5.156869764703385499e+02,2.871108604745879234e+02
3.481239842219532079e+02,1.936537613378602032e+02,1.822480603074492137e+03,6.407699131851452989e+01,4.007568701377551612e+00,3.094800149653385120e+02,5.211091814393814303e+00,1.379548695613958955e+02,1.024121119901519478e+03
1.655562490246584730e+03,1.452678144716132920e+03,2.206209946781902545e+03,5.229419316798822326e-01,6.831162681946896242e-01,3.103349614011282824e+02,3.076324435413822778e-02,1.412980605686759191e+03,9.155613118383821529e+02
1.293192214776716810e+03,5.234871253099759087e+02,2.360167360622485830e+03,3.675355829394438053e-03,2.705162978145115638e+00,3.214129051087867310e+02,4.152830520926319657e+00,0.000000000000000000e+00,2.628736381223808962e+02
4.609870104222992495e+02,1.928085705910802403e+02,2.718868299519683660e+03,0.000000000000000000e+00,4.324864866449011913e+00,3.656294742839320406e+02,4.057965358406578460e+00,4.204089745874218806e+02,4.144542656995247398e+02
1.655562490246584730e+03,1.451382503202408998e+03,2.206209946781902545e+03,8.857517998618239519e-01,6.831162681946896242e-01,3.104064721792630621e+02,3.076324435413822778e-02,1.413246588621378123e+03,9.899930781378697020e+02
3.759975444077360294e+02,1.914515551825346620e+02,1.921754296689363173e+03,0.000000000000000000e+00,1.403202327434923014e+01,3.110019983357348110e+02,4.837413908702202114e+00,1.117303281837970985e+02,3.534444571572020095e+02
