1.486617036883069901e+06,5.197887374337766460e+02
1.480236247808360960e+06,5.244735242320271027e+02
1.465842095906174276e+06,5.322974666597187934e+02
1.435501058967439923e+06,5.575788199315908287e+02
1.392601208793307655e+06,7.830592617668102093e+02
1.510577398390378803e+06,5.074137735142783185e+02
1.418250501239250414e+06,6.152627491365904007e+02
1.402344665295585524e+06,7.031377390661810978e+02
1.392826055841818918e+06,7.720328526473996362e+02
1.525558494442929048e+06,5.012638754653497699e+02
1.430276982221567072e+06,5.712398882380318810e+02
1.475877121684186393e+06,5.277274920958928988e+02
1.442856062402117532e+06,5.445295588065689572e+02
1.428438708241252229e+06,5.835832575771653410e+02
1.419990296432276256e+06,6.040094783792665112e+02
1.391262657765189651e+06,7.908192950889157373e+02
1.399201047459859634e+06,7.164589206696817882e+02
1.390784617890452966e+06,8.037138354173591779e+02
1.528314669098992599e+06,4.992997320721780738e+02
1.404434397346100770e+06,6.775493821395957639e+02
1.424158845152006950e+06,5.866248693474511811e+02
1.388329773041158449e+06,8.263035808159428370e+02
1.448707237696849275e+06,5.410089478599242057e+02
1.431789308199911844e+06,5.682052092712989406e+02
1.401056063083325978e+06,7.074842889624277404e+02
1.414333217513611773e+06,6.387330801262792193e+02
1.408308638079188531e+06,6.692164270876295404e+02
1.501244173740152735e+06,5.110042462325895940e+02
1.451064712836877443e+06,5.360107823546047712e+02
1.404177171257585753e+06,6.788306652191533885e+02
1.395374753631034866e+06,7.512367775395275658e+02
1.397011991638636217e+06,7.368404316672880441e+02
1.539409167618281208e+06,4.964579815297974505e+02
1.541528814417929389e+06,4.964570155559072191e+02
1.388329773041158449e+06,8.263035808159428370e+02
1.464581608455562498e+06,5.328129105928638864e+02
1.421721939921761397e+06,5.969665395026578381e+02
1.415330766005409416e+06,6.348872577117501805e+02
1.541528814417929389e+06,4.964570155559072191e+02
1.411454704281158280e+06,6.550308872971775145e+02
1.389888858700029552e+06,8.141376933178805757e+02
1.397289671455158619e+06,7.356716776888872573e+02
1.495396432500248309e+06,5.135285419736037511e+02
1.491531902048648801e+06,5.183115137164916177e+02
1.438788195675390773e+06,5.526218919336823774e+02
1.442314519174156711e+06,5.485691416043450772e+02
1.534195270279102027e+06,4.984306190799842398e+02
1.472557001924244920e+06,5.305647341932191239e+02
1.394011836890303064e+06,7.622346513663021597e+02
1.453944481559741311e+06,5.331703003225391058e+02
