6.576947988679096397e+02,6.166795971599512995e+02,2.420257486433508348e+03,1.993318161755582629e+00,5.112406339528828170e+00,3.279406926009842209e+02,6.124810927806388605e+01,5.879303242543703334e+01,2.798724011524343496e+02
2.915651033562679117e+02,1.704903479661385290e+02,2.093472174041815379e+03,0.000000000000000000e+00,1.569970482396527700e-01,3.063696787510809827e+02,1.353377993909524957e+00,7.867243025418475533e+00,5.434706766540997478e+02
6.285047793834196455e+02,1.607350846366466328e+02,2.553001240375513589e+03,4.192107233982437370e-02,1.358391329531143477e+01,3.294660297080226314e+02,2.403390497161704609e+00,3.293742390998514225e+01,2.114735776135558183e+02
7.163259324417529115e+02,6.495533281999814790e+02,2.416585543219603551e+03,4.031501589128872354e+00,1.922880178031667109e+00,3.058094425968561723e+02,7.351123432404421676e-02,1.355149543907798034e+03,4.016989563332187458e+02
1.062300818868701299e+03,6.393493351309765558e+02,2.410114653402424665e+03,1.993318161755582629e+00,1.357032846329651044e+01,3.235181499807372347e+02,1.569163942716738758e+00,2.752278501751864681e+01,2.798724011524343496e+02
1.760335069324883307e+03,1.431325230327740428e+03,2.176228272995754196e+03,2.016106773176409739e+00,1.935268349848972225e+00,3.062240787398949919e+02,1.604831632789356810e+00,1.665431755540759013e+03,8.207005849277035168e+02
1.498444163479183999e+03,1.131664243748868103e+03,2.251920054938599606e+03,7.515243912855463781e-01,1.192585977274629006e+00,3.057239719673131617e+02,2.351969243937350740e-01,3.547208745016082503e+02,6.069304392550017155e+02
1.754401795702309300e+03,1.516289596996198725e+03,2.247479300353400504e+03,3.982072872285090881e+00,1.980001220189077538e+00,3.148025165142085484e+02,1.598766985267451979e+00,1.649235230987983186e+03,8.188210764622275519e+02
2.763312793190171419e+02,1.989450639136644270e+02,1.764783079516121688e+03,0.000000000000000000e+00,3.037694288256866493e+00,3.060032128693064806e+02,4.870484237311414888e-02,3.121172200009522157e+02,8.201234965095305824e+02
1.492674521424507475e+03,8.414052054991475416e+02,2.244048931153554349e+03,3.979493363556326102e+00,4.910401481758905007e+00,3.053857063838798922e+02,7.970205309358678169e-04,0.000000000000000000e+00,6.300469178725403481e+02
8.666498878655769431e+02,6.427340543688044363e+02,2.419360925301714360e+03,1.346426815247397490e+00,1.370581924581040667e+01,3.300089689550448497e+02,1.023892194799607580e+01,2.712196026815004402e+01,2.583810769124217472e+02
1.710860553092137707e+03,1.648977141889472932e+03,2.217912900450645793e+03,2.788659489937836966e+00,5.167886519297524295e+00,3.057184924438756752e+02,4.495434464853565598e-02,2.351503701295189785e+03,4.008195508275546786e+02
4.502128812845335233e+02,1.671470978806168262e+02,2.553001240375513589e+03,5.732696760674427933e-02,9.513143528899053081e+01,3.293904713397142814e+02,2.403390497161704609e+00,3.345534837982810927e+01,6.582174552006946442e+02
6.576947988679096397e+02,6.090107637435487504e+02,2.453598641544341717e+03,1.936394836599428571e+00,5.112406339528828170e+00,3.279406926009842209e+02,6.124810927806388605e+01,1.041068576478362928e+01,6.701758571206456736e+02
1.499618302586971822e+03,1.098801313648638825e+03,2.246348000046509242e+03,3.979493363556326102e+00,2.231578812008511825e+00,3.053640274619366437e+02,9.653896154709599386e+01,0.000000000000000000e+00,9.406041810869475057e+02
1.374765448547049800e+03,6.495533281999814790e+02,2.420257486433508348e+03,1.993318161755582629e+00,2.334648331482838568e+00,3.235181499807372347e+02,1.569163942716738758e+00,1.084241356341987341e+02,2.798724011524343496e+02
1.492674521424507475e+03,8.544796476031832526e+02,2.410925903154391108e+03,3.979493363556326102e+00,4.782160324308643240e+00,3.053857063838798922e+02,9.044812152457448740e-02,7.657190465141831659e+00,4.740057862057462330e+02
2.926248395679896817e+02,9.762059358276776777e+01,1.942212085322847543e+03,0.000000000000000000e+00,1.293353587217133116e-01,3.060050006766112460e+02,1.380175511657164789e+00,2.754681498579894949e+01,5.640933667344027072e+02
3.620573478926201005e+02,1.766045601562591116e+02,2.645886415136472806e+03,1.878194767593982517e+00,1.318622657261480668e+01,3.296229921191078347e+02,5.237540468273710337e-01,0.000000000000000000e+00,3.855661046537809398e+02
1.492674521424507475e+03,8.544796476031832526e+02,2.244028108192391301e+03,3.979493363556326102e+00,4.910401481758905007e+00,3.053857063838798922e+02,7.970205309358678169e-04,0.000000000000000000e+00,6.313506563335597548e+02
1.492886307386827866e+03,1.357848544528347247e+03,2.244072704828606675e+03,7.515243912855463781e-01,4.996480032200570243e+00,3.057243856945345897e+02,8.524065619671302718e-01,3.486012155999989091e+02,8.296170207339285980e+02
1.760335069324883307e+03,1.112307118161912513e+03,2.247083836645873816e+03,3.982072872285090881e+00,3.231141739460042128e+00,3.057360517715920309e+02,1.598766985267451979e+00,1.665431755540759013e+03,8.188210764622275519e+02
2.865884297723488885e+02,1.056601500706430414e+02,1.744740232349405460e+03,3.757374795799642175e+00,5.088242364198679368e+00,3.059866383430121459e+02,6.203344928602218289e+01,1.771346809525716282e+01,4.261588957843879939e+02
2.870903871900268314e+02,1.056601500706430414e+02,1.744740232349405460e+03,1.055982210890247330e+02,5.178449852835738554e+00,3.059866383430121459e+02,6.203344928602218289e+01,1.771346809525715926e+01,4.135177020820379994e+02
1.710860553092137707e+03,1.648977141889472932e+03,2.217912900450645793e+03,2.788659489937836966e+00,5.167886519297524295e+00,3.057184924438756752e+02,4.495434464853565598e-02,2.351503701295189785e+03,4.008195508275546786e+02
3.014689772571228445e+02,2.153284122929513273e+02,2.172509444973023619e+03,7.785622141614734204e-02,5.788315583116501628e+00,3.616200392492556830e+02,3.025377271292719605e-01,0.000000000000000000e+00,4.520187024115529084e+00
9.536614413609097483e+02,6.213474410570137252e+02,2.322454163271894231e+03,2.171738144119711666e+00,0.000000000000000000e+00,3.460938647424738974e+02,2.370271795091250411e+00,1.373357242818178392e+01,3.842394338564650411e+02
1.374765448547049573e+03,6.127224966827297976e+02,2.426427993187300217e+03,1.993318161755582629e+00,2.334648331482838568e+00,3.235181499807372347e+02,1.569163942716738536e+00,1.084241356341987341e+02,2.798724011524344064e+02
2.870903871900268314e+02,1.056601500706430414e+02,1.744740232349405460e+03,1.055982210890247330e+02,5.178449852835738554e+00,3.059866383430121459e+02,6.203344928602218289e+01,1.771346809525715926e+01,4.135177020820379994e+02
1.469152005033762634e+03,5.917407701300106737e+02,2.265499329950367610e+03,2.171738144119711666e+00,1.421581844992698507e+01,3.297087530896723706e+02,2.370271795091250411e+00,0.000000000000000000e+00,7.779304850633234309e+02
1.722008319345469545e+03,1.592177123697978004e+03,2.171780892096175194e+03,8.862111820617475377e-01,5.814083756453254637e+01,3.069329814508132017e+02,4.890573720944042435e+01,1.955764404758860110e+03,4.024507270126276808e+02
1.760335069324883307e+03,1.112307118161912513e+03,2.247083836645873816e+03,3.982072872285090881e+00,3.231141739460042128e+00,3.058116101399003810e+02,1.598766985267451979e+00,1.665431755540759013e+03,9.793188814571042258e+02
3.616056100169723777e+02,1.465634228596087780e+02,1.942004234761714088e+03,1.331566770131788813e+00,3.037694288256866493e+00,3.060032128693064806e+02,4.826384692075662286e-02,3.119695115171011253e+02,4.148172422506987118e+02
2.708803906809538375e+02,1.273499137342510892e+02,2.008398756367149190e+03,2.123419759628028647e+00,1.504238018593936799e+00,3.289454412722512302e+02,4.435458918487269336e-02,8.704350734581279880e+01,8.316116762596498120e+02
4.795781006518766958e+02,3.868966981034973855e+02,2.410342828300473684e+03,1.595756910599851075e+01,7.655454361012323794e-01,3.296935979961288012e+02,1.570545127233293536e+00,7.504834669584526274e+00,2.789573139032142990e+02
6.472307203024161026e+02,1.905893337452567380e+02,2.453598641544341717e+03,1.908212294713446333e+00,5.112406339528828170e+00,3.710035058826864542e+02,6.264548791242829395e+01,3.593445924531699198e+00,6.670976627228400275e+02
2.743815734769678443e+02,8.097058095358758578e+01,1.776038277320236830e+03,0.000000000000000000e+00,3.019898280889364273e+01,3.060032162018830491e+02,8.220157585334025852e-01,2.108824410486229084e+01,6.006652814173331763e+02
3.089014777711810780e+02,9.367290241410597673e+01,2.172445712025283683e+03,3.800548091318647792e+00,5.814563812611661220e+00,3.628670065760152283e+02,2.652093970137952006e-01,2.774909805346984371e+01,4.261026740239497599e+02
1.770090078055721278e+03,1.274554943916630009e+03,2.246960387221147357e+03,2.641072607659379567e+00,5.829324836566968315e+00,3.054966474607634837e+02,8.565475158243101017e-01,1.731720447182176713e+03,7.699862380436831018e+02
3.620573478926201005e+02,1.766045601562591116e+02,2.645886415136472806e+03,0.000000000000000000e+00,3.395878848343131473e+00,4.745445875119680750e+02,1.553467325811251243e+00,0.000000000000000000e+00,3.593986455919445575e+02
