6.379160889137378554e-01,1.494707173105304355e-04,4.600363585646191495e+02,4.407443014073201653e+02,2.262310774958416459e+02,1.165755940267071509e+02,3.199896605876122635e+02,1.128367543760491799e+03,8.246910194380945995e+02
6.464771425701020258e-01,9.815101534266470920e-05,4.600363585646191495e+02,4.407443014073201653e+02,2.267013300300390028e+02,1.165755940267071509e+02,2.770272359502631048e+02,1.137599748778044614e+03,8.246910194380945995e+02
5.433431360621046591e-02,7.149921482771805226e-03,5.211858292286765391e+02,5.292530755725515519e+02,1.301650981943031979e+02,2.516668059929318133e+02,3.144268385508929669e+02,1.249143176442774120e+03,9.977666155915372883e+02
1.639135423771961753e+00,4.050501288446457099e-02,5.551478641543870935e+02,5.353020490556141340e+02,5.367004286199195207e+01,3.421608443433609636e+02,7.318067324420042041e+02,9.113302156267446890e+02,8.361938787632477670e+02
1.639135423771961531e+00,4.050501288446457099e-02,5.782432561255167229e+02,5.212720907759756983e+02,5.367004286199195207e+01,3.421608443433609636e+02,9.376517487904890231e+02,9.113302156267446890e+02,8.361938787632477670e+02
1.320623040811541582e-03,2.504511299726051465e+00,6.294550151072880908e+02,5.682389509481477035e+02,7.845993419735816587e+01,3.633743834311917453e+02,3.937965635085444092e+02,1.282319620890332999e+03,8.434039901888432951e+02
1.758392613854072417e+00,2.124285289461615156e-01,4.767855926868402889e+02,4.450836211705686196e+02,2.124261064926884330e+02,1.040823522555714931e+02,2.757850565407099452e+02,1.237655516463508093e+03,8.312107068047306484e+02
1.290103220030644815e+00,1.362203963038818577e-01,8.262944776306571839e+02,4.351449712133907610e+02,8.093284345010027891e+01,3.539997453028818200e+02,3.161604869657810468e+02,2.941836637246533428e+03,7.502161644449284950e+02
1.298239828544543428e+01,2.123692060949995550e+02,8.756500938687632924e+02,3.579338119477138775e+02,2.417483169210479943e+01,3.391861443367334914e+02,3.548246914626012654e+02,2.696543571221205639e+03,1.999949031414643969e+03
3.003488411814497550e+00,3.524701397988846963e-01,3.013525054455060967e+02,8.147060741444196310e+02,5.449320434559083992e+01,3.642507024900737633e+02,3.128618235228699405e+02,5.106304575932512080e-01,9.378293837649889610e+02
3.835112592909558415e+00,2.274239195106246427e+02,8.955241116160850652e+02,3.135335152051168848e+02,2.008771372321324833e+01,3.561650412158883228e+02,3.555759241326772440e+02,2.893421238790558164e+03,9.073372286936956925e+02
1.741432875839615813e+00,4.819651148945698974e-03,5.332774658611878067e+02,4.984611532059732895e+02,1.274577278023708260e+02,2.493772983003380546e+02,3.577174028160108605e+02,1.242816839820088717e+03,9.683481604532614710e+02
3.947497515757902420e+00,5.879591257352063671e-01,8.955241116160850652e+02,4.963792595228493383e+02,2.223680114809959107e+01,3.561661209569027733e+02,3.543546408074248575e+02,2.987579216260462545e+03,9.432780979428194996e+02
1.844694282710709898e-01,1.235404348389352105e-02,4.803842834645589051e+02,4.401152726446485985e+02,2.499326223367174293e+02,1.040823522555714931e+02,2.781993035798662959e+02,1.235106730821491965e+03,2.000000000000000000e+03
3.003488411814497550e+00,5.757063217111809544e-02,3.013525054455060967e+02,8.147060741444196310e+02,5.516368951506638041e+01,3.556489453347230096e+02,3.129594292477842714e+02,5.106304575932512080e-01,9.378293837649889610e+02
1.146412367418573108e+00,2.932307000072242875e-04,5.244184023223162967e+02,5.441856587059617141e+02,1.302083817896703977e+02,2.725616324631773750e+02,3.940989302156913254e+02,1.268446318947162354e+03,1.067129555484436423e+03
2.103623769440331692e+00,2.504994840965422687e-01,5.708597776773535770e+02,5.236367314406547848e+02,8.419683623576429454e+01,3.586882392815870162e+02,3.022036342351425446e+02,2.609999036302512195e+03,7.739708136836749190e+02
3.842286171612798285e+00,9.149767083514379062e-05,5.332774658611878067e+02,4.447511043563147268e+02,1.257177304166642244e+02,2.508164390166320459e+02,3.912178134413562134e+02,1.567675479490363387e+03,8.420974325728474241e+02
3.945743875609935003e+00,5.273213073606619616e-01,4.744748312743215592e+02,5.725839259074992924e+02,1.804645931459397730e+02,2.933505084224022426e+02,2.640525747598812245e+02,8.356731406635162784e-01,2.000000000000000000e+03
1.581827315159810121e+00,4.034099850735206605e-02,1.980908172181436839e+02,6.869393229910377840e+02,2.466551530013460365e+02,1.628151434170353014e+02,2.762428977653919446e+02,1.293055908608940626e+03,1.106351132536903833e+03
1.743239891286422427e+00,6.761632154348284907e+00,7.915163500262733578e+02,5.265521735306642768e+02,2.819811084184096472e+01,3.466087535035820224e+02,2.748718467620759043e+02,2.896828373212039423e+03,8.329721795180086019e+02
2.729892790136636549e+00,4.114816654481300018e-02,2.693726035009892144e+02,8.379130901242734808e+02,4.876942306272436412e+01,3.272889875229736845e+02,3.434283961048778337e+02,6.873882429525347559e-01,9.413732885428707959e+02
1.731661379497218878e+00,0.000000000000000000e+00,4.785922051373008230e+02,5.192723107597468015e+02,2.266791272688533638e+02,1.027019484039238364e+02,2.757574054710237874e+02,1.238021423258486948e+03,6.021225220976696164e+02
2.147290795556297027e+01,3.388151506309791672e-01,8.680497712910409973e+02,3.789184762506268953e+02,1.103427133891509193e+01,3.642678510858712002e+02,3.186190059722330830e+02,2.791134813473107897e+03,1.912178780712156595e+03
